,ID Client 1,ID Client 2,Duration_Car,Duration_Bike
11383,50,49,18,45.0
11385,50,51,11,30.0
11386,50,52,30,104.0
11387,50,53,4,10.0
11388,50,54,11,24.0
11389,50,55,29,122.0
11390,50,56,15,35.0
11391,50,57,6,12.0
11392,50,58,12,35.0
11393,50,59,10,15.0
11394,50,60,25,75.0
11395,50,61,10,23.0
11396,50,62,28,78.0
11397,50,63,3,5.0
11398,50,64,4,7.0
11399,50,65,8,19.0
11400,50,66,3,4.0
11401,50,67,21,44.0
11402,50,68,19,59.0
11403,50,69,10,22.0
11404,50,70,5,6.0
11405,50,71,7,9.0
11406,50,72,4,5.129043620061041
11407,50,73,19,63.0
11408,50,74,11,20.0
11409,50,75,11,21.0
11410,50,76,4,6.0
11411,50,77,11,22.0
11412,50,78,9,18.0
11413,50,79,27,86.0
11414,50,80,9,25.0
11415,50,81,15,33.0
11416,50,82,22,67.0
11417,50,83,11,18.0
11418,50,84,19,46.0
11419,50,85,9,14.0
11420,50,86,8,19.0
11421,50,87,8,17.0
11422,50,88,4,6.0
11423,50,89,23,59.0
11424,50,90,19,33.0
11425,50,91,25,62.0
11426,50,92,20,40.0
11427,50,93,40,155.0
11428,50,94,3,7.0
11429,50,95,8,13.0
11430,50,96,9,18.0
11431,50,97,11,30.0
11432,50,98,6,17.0
11433,50,99,5,8.0
11434,50,100,6,8.0
11435,50,101,1,1.0
11436,50,102,30,93.0
11437,50,103,18,67.0
11438,50,104,20,52.0
11439,50,105,8,19.0
11440,50,106,8,15.0
11441,50,107,11,23.0
11442,50,108,2,2.0
11443,50,109,20,51.0
11444,50,110,6,7.0
11445,50,111,7,10.0
11446,50,112,8,23.0
11447,50,113,8,26.0
11448,50,114,23,62.0
11449,50,115,8,10.0
11450,51,78691334,10,20.0
11451,51,78691389,6,17.0
11452,51,78691461,18,45.0
11453,51,78692265,5,11.0
11454,51,78865175,18,47.0
11455,51,78867322,22,57.0
11456,51,78873790,16,53.0
11457,51,78899980,7,13.0
11458,51,79591205,7,8.12904362006104
11459,51,79598982,10,26.0
11460,51,79600570,3,4.0
11461,51,82135699,5,9.0
11462,51,87274454,14,33.0
11463,51,87835064,11,19.0
11464,51,87852633,20,70.0
11465,51,88588548,16,31.0
11466,51,88672872,3,4.129043620061041
11467,51,97922195,19,49.0
11468,51,98085031,8,21.0
11469,51,167937489,6,17.0
11470,51,188178602,11,22.0
11471,51,192451998,18,53.0
11472,51,197274024,11,30.0
11473,51,197278699,16,40.0
11474,51,205495806,27,70.0
11475,51,213156949,22,61.0
11476,51,243033408,5,6.0
11477,51,297413132,15,49.0
11478,51,298597763,22,62.0
11479,51,315244686,13,31.0
11480,51,334442311,17,42.0
11481,51,334811042,24,75.0
11482,51,352744112,12,26.0
11483,51,432156741,6,7.0
11484,51,433149947,3,4.0
11485,51,438309694,20,52.0
11486,51,446362468,3,4.0
11487,51,452687307,5,6.0
11488,51,452919640,24,60.0
11489,51,458296232,5,6.0
11490,51,463037458,14,36.0
11491,51,466678534,7,12.0
11492,51,474721965,14,34.0
11493,51,476321344,8,17.0
11494,51,477580072,23,61.0
11495,51,479391393,4,11.0
11496,51,480337694,6,13.0
11497,51,481413999,10,19.0
11498,51,522099746,10,23.0
11499,51,522610892,19,50.0
11500,51,527231829,19,57.0
11501,51,530138806,19,40.0
11502,51,531956083,17,46.0
11503,51,541258495,20,61.0
11504,51,552306887,19,53.0
11505,51,559277088,6,9.0
11506,51,559475456,26,77.0
11507,51,560136410,21,65.0
11508,51,560575760,13,33.0
11509,51,565078696,9,13.0
11510,51,569769242,15,33.0
11511,51,569981306,14,30.0
11512,51,570590313,22,53.0
11513,51,584983158,10,24.0
11514,51,590049071,6,13.0
11515,51,597798321,25,71.0
11516,51,599471591,6,14.0
11517,51,607763952,6,17.0
11518,51,609495444,6,8.0
11519,51,628015504,8,16.0
11520,51,648827964,5,8.0
11521,51,657893693,2,2.0
11522,51,658187452,10,25.0
11523,51,658302934,8,16.0
11524,51,662280369,10,16.0
11525,51,691319767,22,63.0
11526,51,712664807,8,15.0
11527,51,714782168,12,29.0
11528,51,727679560,11,17.0
11529,51,728081901,22,63.0
11530,51,740412946,12,32.0
11531,51,741595162,14,31.0
11532,51,751167409,1,3.0
11533,51,751920795,11,20.0
11534,51,755498685,9,20.0
11535,51,756396600,4,6.0
11536,51,762149315,5,8.0
11537,51,762304005,21,76.0
11538,51,764206151,10,22.0
11539,51,772073740,22,61.0
11540,51,793803218,13,26.0
11541,51,794098228,20,62.0
11542,51,803656603,14,40.0
11543,51,814940942,7,8.0
11544,51,817127257,17,40.0
11545,51,817947464,25,65.0
11546,51,824480809,10,23.0
11547,51,826666511,18,44.0
11548,51,827142453,8,16.0
11549,51,833548586,17,49.0
11550,51,855391156,13,27.0
11551,51,858147751,8,19.0
11552,51,859852985,19,50.0
11553,51,860937824,21,42.0
11554,51,861502972,5,12.0
11555,51,863339627,9,25.0
11556,51,863374497,8,12.0
11557,51,864411156,26,67.0
11558,51,867813356,14,34.0
11559,51,1452740690,14,36.0
11560,51,1452763176,4,4.0
11561,51,1452775101,6,16.0
11562,51,1452858131,11,29.0
11563,51,1453084257,7,13.0
11564,51,1,8,8.0
11565,51,2,8,18.0
11566,51,3,11,16.0
11567,51,4,6,8.0
11568,51,5,12,24.0
11569,51,6,8,21.0
11570,51,7,10,27.0
11571,51,8,9,12.0
11572,51,9,5,7.0
11573,51,10,9,21.0
11574,51,11,22,59.0
11575,51,12,7,20.0
11576,51,13,16,52.0
11577,51,14,2,7.0
11578,51,15,17,43.0
11579,51,16,8,13.0
11580,51,17,11,19.0
11581,51,18,18,41.0
11582,51,19,20,68.0
11583,51,20,9,16.0
11584,51,21,23,61.0
11585,51,22,3,4.0
11586,51,23,24,64.0
11587,51,24,8,15.0
11588,51,25,14,40.0
11589,51,26,28,67.0
11590,51,27,16,40.0
11591,51,28,24,73.0
11592,51,29,11,18.0
11593,51,30,15,56.0
11594,51,31,9,16.0
11595,51,32,7,17.0
11596,51,33,7,11.0
11597,51,34,3,3.0
11598,51,35,10,19.0
11599,51,36,15,42.0
11600,51,37,9,18.0
11601,51,38,5,10.0
11602,51,39,10,21.0
11603,51,40,9,19.0
11604,51,41,26,116.0
11605,51,42,2,8.0
11606,51,43,17,42.0
11607,51,44,4,7.0
11608,51,45,10,13.0
11609,51,46,12,30.0
11610,51,47,19,57.0
11611,51,48,35,101.0
11612,51,49,18,49.0
11613,51,50,8,17.0
11615,51,52,7,14.0
11616,51,53,16,49.0
11617,51,54,21,53.0
11618,51,55,7,16.0
11619,51,56,11,19.0
11620,51,57,15,53.0
11621,51,58,14,33.0
11622,51,59,20,52.0
11623,51,60,13,34.0
11624,51,61,27,69.0
11625,51,62,13,30.0
11626,51,63,26,71.0
11627,51,64,19,57.0
11628,51,65,1,1.0
11629,51,66,18,44.0
11630,51,67,20,60.0
11631,51,68,12,31.0
11632,51,69,8,18.0
11633,51,70,11,28.0
11634,51,71,28,122.0
11635,51,72,4,6.0
11636,51,73,18,50.0
11637,51,74,15,49.0
11638,51,75,6,8.0
11639,51,76,4,6.0
11640,51,77,26,63.0
11641,51,78,3,5.0
11642,51,79,22,59.0
11643,51,80,12,20.0
11644,51,81,3,4.0
11645,51,82,7,13.0
11646,51,83,6,13.0
11647,51,84,5,9.0
11648,51,85,8,16.0
11649,51,86,19,59.0
11650,51,87,13,43.0
11651,51,88,12,43.0
11652,51,89,17,47.0
11653,51,90,11,26.0
11654,51,91,3,6.0
11655,51,92,3,7.0
11656,51,93,14,29.0
11657,51,94,17,43.0
11658,51,95,4,6.0
11659,51,96,8,16.0
11660,51,97,14,25.0
11661,51,98,25,97.0
11662,51,99,15,32.0
11663,51,100,9,22.0
11664,51,101,4,7.0
11665,51,102,8,17.0
11666,51,103,6,6.0
11667,51,104,27,67.0
11668,51,105,19,50.0
11669,51,106,21,62.0
11670,51,107,22,80.0
11671,51,108,20,58.0
11672,51,109,6,13.0
11673,51,110,8,11.0
11674,51,111,10,34.0
11675,51,112,14,44.0
11676,51,113,5,7.0
11677,51,114,12,22.0
11678,51,115,20,54.0
11679,52,78691334,23,60.0
11680,52,78691389,14,28.0
11681,52,78691461,7,10.0
11682,52,78692265,6,9.0
11683,52,78865175,22,59.0
11684,52,78867322,10,21.0
11685,52,78873790,9,16.0
11686,52,78899980,10,25.0
11687,52,79591205,7,12.0
11688,52,79598982,10,16.0
11689,52,79600570,19,39.0
11690,52,82135699,6,12.0
11691,52,87274454,14,45.0
11692,52,87835064,3,5.0
11693,52,87852633,6,8.0
11694,52,88588548,13,30.0
11695,52,88672872,20,61.0
11696,52,97922195,11,21.0
11697,52,98085031,13,23.0
11698,52,167937489,6,13.0
11699,52,188178602,10,17.0
11700,52,192451998,27,79.0
11701,52,197274024,3,4.0
11702,52,197278699,13,29.0
11703,52,205495806,5,14.0
11704,52,213156949,38,156.0
11705,52,243033408,5,15.0
11706,52,297413132,5,8.0
11707,52,298597763,27,115.0
11708,52,315244686,9,26.0
11709,52,334442311,13,34.0
11710,52,334811042,10,31.0
11711,52,352744112,10,22.0
11712,52,432156741,19,38.0
11713,52,433149947,20,62.0
11714,52,438309694,2,3.0
11715,52,446362468,12,21.0
11716,52,452687307,15,41.0
11717,52,452919640,10,26.0
11718,52,458296232,10,18.0
11719,52,463037458,6,6.0
11720,52,466678534,11,24.0
11721,52,474721965,13,43.0
11722,52,476321344,11,18.0
11723,52,477580072,10,17.0
11724,52,479391393,19,46.0
11725,52,480337694,22,55.0
11726,52,481413999,10,25.0
11727,52,522099746,9,22.0
11728,52,522610892,25,73.0
11729,52,527231829,10,21.0
11730,52,530138806,5,13.0
11731,52,531956083,17,37.0
11732,52,541258495,9,12.0
11733,52,552306887,12,30.0
11734,52,559277088,16,42.0
11735,52,559475456,28,70.0
11736,52,560136410,12,28.0
11737,52,560575760,16,49.0
11738,52,565078696,9,15.0
11739,52,569769242,9,17.0
11740,52,569981306,26,114.0
11741,52,570590313,18,47.0
11742,52,584983158,8,13.0
11743,52,590049071,12,23.0
11744,52,597798321,3,3.0
11745,52,599471591,7,14.0
11746,52,607763952,3,3.0
11747,52,609495444,8,10.0
11748,52,628015504,10,23.0
11749,52,648827964,8,20.0
11750,52,657893693,10,20.0
11751,52,658187452,17,46.0
11752,52,658302934,11,18.0
11753,52,662280369,1,1.0
11754,52,691319767,15,56.0
11755,52,712664807,26,73.0
11756,52,714782168,8,21.0
11757,52,727679560,3,4.0
11758,52,728081901,20,53.0
11759,52,740412946,18,62.0
11760,52,741595162,8,11.0
11761,52,751167409,17,53.0
11762,52,751920795,19,40.0
11763,52,755498685,2,2.0
11764,52,756396600,20,60.0
11765,52,762149315,5,7.0
11766,52,762304005,27,72.0
11767,52,764206151,19,50.0
11768,52,772073740,23,64.0
11769,52,793803218,5,11.0
11770,52,794098228,3,4.0
11771,52,803656603,18,45.0
11772,52,814940942,8,18.0
11773,52,817127257,10,24.0
11774,52,817947464,8,20.0
11775,52,824480809,20,54.0
11776,52,826666511,5,8.0
11777,52,827142453,2,3.0
11778,52,833548586,3,4.0
11779,52,855391156,14,45.0
11780,52,858147751,5,11.0
11781,52,859852985,18,60.0
11782,52,860937824,27,68.0
11783,52,861502972,4,6.0
11784,52,863339627,24,57.0
11785,52,863374497,7,14.0
11786,52,864411156,14,27.0
11787,52,867813356,8,14.0
11788,52,1452740690,9,25.0
11789,52,1452763176,8,10.0
11790,52,1452775101,10,18.0
11791,52,1452858131,34,107.0
11792,52,1453084257,15,32.0
11793,52,1,16,38.0
11794,52,2,10,18.0
11795,52,3,6,10.0
11796,52,4,14,43.0
11797,52,5,20,56.0
11798,52,6,16,37.0
11799,52,7,1,1.0
11800,52,8,19,57.0
11801,52,9,32,96.0
11802,52,10,11,25.0
11803,52,11,6,8.0
11804,52,12,19,43.0
11805,52,13,11,21.0
11806,52,14,9,13.0
11807,52,15,15,33.0
11808,52,16,15,61.0
11809,52,17,10,26.0
11810,52,18,10,17.0
11811,52,19,1,2.0
11812,52,20,21,60.0
11813,52,21,12,29.0
11814,52,22,24,62.0
11815,52,23,10,22.0
11816,52,24,15,48.0
11817,52,25,9,17.0
11818,52,26,10,16.0
11819,52,27,21,67.0
11820,52,28,19,75.0
11821,52,29,13,42.0
11822,52,30,9,20.0
11823,52,31,6,13.0
11824,52,32,5,6.0
11825,52,33,10,13.0
11826,52,34,9,21.0
11827,52,35,12,33.0
11828,52,36,11,17.0
11829,52,37,9,16.0
11830,52,38,6,15.0
11831,52,39,25,61.0
11832,52,40,12,29.0
11833,52,41,28,81.0
11834,52,42,19,51.0
11835,52,43,27,90.0
11836,52,44,17,46.0
11837,52,45,25,73.0
11838,52,46,12,32.0
11839,52,47,19,49.0
11840,52,48,4,8.0
11841,52,49,16,39.0
11842,52,50,9,15.0
11843,52,51,29,73.0
11845,52,53,3,3.0
11846,52,54,13,30.0
11847,52,55,8,11.0
11848,52,56,6,11.0
11849,52,57,9,29.0
11850,52,58,2,2.0
11851,52,59,8,13.0
11852,52,60,15,37.0
11853,52,61,25,66.0
11854,52,62,6,14.0
11855,52,63,10,24.0
11856,52,64,18,39.0
11857,52,65,9,11.0
11858,52,66,4,6.0
11859,52,67,8,18.0
11860,52,68,10,27.0
11861,52,69,4,7.0
11862,52,70,19,54.0
11863,52,71,17,40.0
11864,52,72,10,18.0
11865,52,73,9,14.0
11866,52,74,8,11.0
11867,52,75,5,15.0
11868,52,76,5,7.0
11869,52,77,10,12.0
11870,52,78,19,35.0
11871,52,79,7,9.0
11872,52,80,41,119.0
11873,52,81,11,25.0
11874,52,82,15,37.0
11875,52,83,10,21.0
11876,52,84,22,63.0
11877,52,85,7,20.0
11878,52,86,22,57.0
11879,52,87,23,65.0
11880,52,88,5,7.0
11881,52,89,20,61.0
11882,52,90,10,11.12904362006104
11883,52,91,3,5.0
11884,52,92,12,18.0
11885,52,93,10,33.0
11886,52,94,5,10.0
11887,52,95,21,71.0
11888,52,96,26,64.0
11889,52,97,16,47.0
11890,52,98,2,3.0
11891,52,99,12,36.0
11892,52,100,9,18.0
11893,52,101,11,28.0
11894,52,102,13,32.0
11895,52,103,15,47.0
11896,52,104,27,81.0
11897,52,105,23,72.0
11898,52,106,9,16.0
11899,52,107,5,6.0
11900,52,108,1,1.0
11901,52,109,19,55.0
11902,52,110,9,10.0
11903,52,111,13,38.0
11904,52,112,5,11.0
11905,52,113,22,65.0
11906,52,114,11,25.0
11907,52,115,1,5.0
11908,53,78691334,4,6.0
11909,53,78691389,13,28.0
11910,53,78691461,14,37.0
11911,53,78692265,10,21.0
11912,53,78865175,9,20.0
11913,53,78867322,11,26.0
11914,53,78873790,5,8.0
11915,53,78899980,2,6.0
11916,53,79591205,15,45.0
11917,53,79598982,25,61.0
11918,53,79600570,5,12.0
11919,53,82135699,8,13.0
11920,53,87274454,22,59.0
11921,53,87835064,17,54.0
11922,53,87852633,5,13.0
11923,53,88588548,9,16.0
11924,53,88672872,19,46.0
11925,53,97922195,8,18.0
11926,53,98085031,5,9.0
11927,53,167937489,12,33.0
11928,53,188178602,9,26.0
11929,53,192451998,22,60.0
11930,53,197274024,20,54.0
11931,53,197278699,2,3.0
11932,53,205495806,11,20.0
11933,53,213156949,15,42.0
11934,53,243033408,2,3.0
11935,53,297413132,4,5.0
11936,53,298597763,33,94.0
11937,53,315244686,9,11.0
11938,53,334442311,19,55.0
11939,53,334811042,12,33.0
11940,53,352744112,11,20.0
11941,53,432156741,14,36.0
11942,53,433149947,23,79.0
11943,53,438309694,11,19.0
11944,53,446362468,5,6.0
11945,53,452687307,22,73.0
11946,53,452919640,5,7.0
11947,53,458296232,38,113.0
11948,53,463037458,20,60.0
11949,53,466678534,9,9.0
11950,53,474721965,9,17.0
11951,53,476321344,21,45.0
11952,53,477580072,2,2.0
11953,53,479391393,13,29.0
11954,53,480337694,5,6.0
11955,53,481413999,12,27.0
11956,53,522099746,12,23.0
11957,53,522610892,10,16.0
11958,53,527231829,26,79.0
11959,53,530138806,22,65.0
11960,53,531956083,2,3.0
11961,53,541258495,17,48.0
11962,53,552306887,23,67.0
11963,53,559277088,7,14.0
11964,53,559475456,31,133.0
11965,53,560136410,6,9.0
11966,53,560575760,17,45.0
11967,53,565078696,18,47.0
11968,53,569769242,2,3.0
11969,53,569981306,12,31.0
11970,53,570590313,19,62.0
11971,53,584983158,10,23.0
11972,53,590049071,20,58.0
11973,53,597798321,28,79.0
11974,53,599471591,10,20.0
11975,53,607763952,3,4.0
11976,53,609495444,24,58.0
11977,53,628015504,15,50.0
11978,53,648827964,25,60.0
11979,53,657893693,12,30.0
11980,53,658187452,20,66.0
11981,53,658302934,7,9.0
11982,53,662280369,14,23.0
11983,53,691319767,5,12.0
11984,53,712664807,13,37.0
11985,53,714782168,21,60.0
11986,53,727679560,14,36.0
11987,53,728081901,7,10.0
11988,53,740412946,11,28.0
11989,53,741595162,8,12.0
11990,53,751167409,23,65.0
11991,53,751920795,19,48.0
11992,53,755498685,10,16.0
11993,53,756396600,17,38.0
11994,53,762149315,26,71.0
11995,53,762304005,13,41.0
11996,53,764206151,21,70.0
11997,53,772073740,1,1.0
11998,53,793803218,5,11.0
11999,53,794098228,10,23.0
12000,53,803656603,24,82.0
12001,53,814940942,16,43.0
12002,53,817127257,7,9.0
12003,53,817947464,14,37.0
12004,53,824480809,8,10.0
12005,53,826666511,4,10.0
12006,53,827142453,14,37.0
12007,53,833548586,6,11.0
12008,53,855391156,18,50.0
12009,53,858147751,36,99.0
12010,53,859852985,19,54.0
12011,53,860937824,6,12.0
12012,53,861502972,10,13.0
12013,53,863339627,10,23.0
12014,53,863374497,16,37.0
12015,53,864411156,10,21.0
12016,53,867813356,10,23.0
12017,53,1452740690,18,55.0
12018,53,1452763176,13,30.0
12019,53,1452775101,12,20.0
12020,53,1452858131,5,14.0
12021,53,1453084257,20,58.0
12022,53,1,5,8.0
12023,53,2,13,30.0
12024,53,3,11,23.0
12025,53,4,5,7.0
12026,53,5,5,7.0
12027,53,6,5,6.0
12028,53,7,6,14.0
12029,53,8,11,22.0
12030,53,9,27,71.0
12031,53,10,16,41.0
12032,53,11,38,119.0
12033,53,12,6,9.0
12034,53,13,22,66.0
12035,53,14,17,36.0
12036,53,15,19,56.0
12037,53,16,7,17.0
12038,53,17,16,34.0
12039,53,18,32,110.0
12040,53,19,20,59.0
12041,53,20,8,24.0
12042,53,21,9,9.0
12043,53,22,10,16.0
12044,53,23,9,16.0
12045,53,24,19,57.0
12046,53,25,5,7.0
12047,53,26,9,20.0
12048,53,27,11,28.0
12049,53,28,26,70.0
12050,53,29,18,44.0
12051,53,30,10,20.0
12052,53,31,6,10.0
12053,53,32,9,12.0
12054,53,33,19,50.0
12055,53,34,11,16.0
12056,53,35,9,17.0
12057,53,36,9,19.0
12058,53,37,19,67.0
12059,53,38,29,75.0
12060,53,39,22,59.0
12061,53,40,4,8.0
12062,53,41,12,42.0
12063,53,42,13,21.0
12064,53,43,6,9.0
12065,53,44,9,18.0
12066,53,45,8,12.0
12067,53,46,18,46.0
12068,53,47,8,17.0
12069,53,48,11,29.0
12070,53,49,18,45.0
12071,53,50,12,29.0
12072,53,51,7,15.0
12073,53,52,22,48.0
12075,53,54,3,6.0
12076,53,55,16,37.0
12077,53,56,21,61.0
12078,53,57,16,39.0
12079,53,58,10,24.0
12080,53,59,18,44.0
12081,53,60,24,69.0
12082,53,61,25,71.0
12083,53,62,11,39.0
12084,53,63,5,8.0
12085,53,64,37,101.0
12086,53,65,8,9.0
12087,53,66,7,16.0
12088,53,67,8,16.0
12089,53,68,24,53.0
12090,53,69,23,59.0
12091,53,70,14,28.0
12092,53,71,31,101.0
12093,53,72,17,48.0
12094,53,73,10,26.0
12095,53,74,11,24.0
12096,53,75,25,81.0
12097,53,76,19,55.0
12098,53,77,10,16.0
12099,53,78,8,14.0
12100,53,79,10,16.0
12101,53,80,20,52.0
12102,53,81,9,17.0
12103,53,82,28,83.0
12104,53,83,9,26.0
12105,53,84,5,7.0
12106,53,85,19,43.0
12107,53,86,25,69.0
12108,53,87,16,39.0
12109,53,88,8,13.0
12110,53,89,25,77.0
12111,53,90,21,53.0
12112,53,91,8,11.0
12113,53,92,3,4.0
12114,53,93,5,7.0
12115,53,94,16,33.0
12116,53,95,18,50.0
12117,53,96,9,19.0
12118,53,97,7,11.0
12119,53,98,7,9.0
12120,53,99,19,57.0
12121,53,100,11,29.0
12122,53,101,25,69.0
12123,53,102,25,71.0
12124,53,103,21,61.0
12125,53,104,5,15.0
12126,53,105,3,5.0
12127,53,106,26,72.0
12128,53,107,10,19.0
12129,53,108,30,108.0
12130,53,109,5,10.0
12131,53,110,20,57.0
12132,53,111,12,30.0
12133,53,112,19,60.0
12134,53,113,22,63.0
12135,53,114,10,26.0
12136,53,115,16,44.0
12137,54,78691334,10,23.0
12138,54,78691389,12,37.0
12139,54,78691461,5,7.0
12140,54,78692265,6,8.0
12141,54,78865175,2,3.0
12142,54,78867322,4,5.0
12143,54,78873790,14,35.0
12144,54,78899980,3,3.0
12145,54,79591205,15,37.0
12146,54,79598982,15,33.0
12147,54,79600570,7,14.0
12148,54,82135699,20,51.0
12149,54,87274454,14,46.0
12150,54,87835064,19,47.0
12151,54,87852633,17,49.0
12152,54,88588548,27,69.0
12153,54,88672872,14,36.0
12154,54,97922195,19,56.0
12155,54,98085031,20,66.0
12156,54,167937489,19,49.0
12157,54,188178602,5,8.0
12158,54,192451998,16,42.0
12159,54,197274024,19,67.0
12160,54,197278699,7,17.0
12161,54,205495806,8,17.0
12162,54,213156949,4,10.0
12163,54,243033408,27,83.0
12164,54,297413132,20,49.0
12165,54,298597763,8,16.0
12166,54,315244686,4,5.0
12167,54,334442311,18,44.0
12168,54,334811042,7,16.0
12169,54,352744112,6,9.0
12170,54,432156741,13,33.0
12171,54,433149947,8,18.0
12172,54,438309694,14,36.0
12173,54,446362468,11,25.0
12174,54,452687307,3,4.129043620061041
12175,54,452919640,5,9.0
12176,54,458296232,10,22.0
12177,54,463037458,14,40.0
12178,54,466678534,23,58.0
12179,54,474721965,21,68.0
12180,54,476321344,4,7.0
12181,54,477580072,6,9.0
12182,54,479391393,6,7.129043620061041
12183,54,480337694,23,60.0
12184,54,481413999,8,17.0
12185,54,522099746,7,11.0
12186,54,522610892,22,62.0
12187,54,527231829,11,19.0
12188,54,530138806,18,47.0
12189,54,531956083,7,9.0
12190,54,541258495,22,68.0
12191,54,552306887,6,19.0
12192,54,559277088,6,9.0
12193,54,559475456,21,49.0
12194,54,560136410,7,15.0
12195,54,560575760,22,62.0
12196,54,565078696,2,2.0
12197,54,569769242,17,40.0
12198,54,569981306,11,17.0
12199,54,570590313,3,3.0
12200,54,584983158,1,1.0
12201,54,590049071,8,17.0
12202,54,597798321,12,23.0
12203,54,599471591,27,75.0
12204,54,607763952,21,56.0
12205,54,609495444,18,40.0
12206,54,628015504,6,8.0
12207,54,648827964,10,21.0
12208,54,657893693,13,37.0
12209,54,658187452,22,61.0
12210,54,658302934,9,19.0
12211,54,662280369,9,19.0
12212,54,691319767,14,30.0
12213,54,712664807,1,1.0
12214,54,714782168,19,55.0
12215,54,727679560,18,35.0
12216,54,728081901,27,73.0
12217,54,740412946,9,11.0
12218,54,741595162,24,87.0
12219,54,751167409,3,4.0
12220,54,751920795,9,18.0
12221,54,755498685,13,34.0
12222,54,756396600,8,14.0
12223,54,762149315,6,8.0
12224,54,762304005,15,43.0
12225,54,764206151,6,9.0
12226,54,772073740,18,46.0
12227,54,793803218,9,16.0
12228,54,794098228,10,17.0
12229,54,803656603,22,60.0
12230,54,814940942,9,27.0
12231,54,817127257,7,14.0
12232,54,817947464,8,11.0
12233,54,824480809,4,11.0
12234,54,826666511,32,127.0
12235,54,827142453,9,16.0
12236,54,833548586,13,48.0
12237,54,855391156,19,48.0
12238,54,858147751,6,8.0
12239,54,859852985,21,49.0
12240,54,860937824,9,25.0
12241,54,861502972,8,11.0
12242,54,863339627,19,54.0
12243,54,863374497,8,18.0
12244,54,864411156,24,66.0
12245,54,867813356,20,54.0
12246,54,1452740690,8,10.0
12247,54,1452763176,25,86.0
12248,54,1452775101,2,2.0
12249,54,1452858131,18,55.0
12250,54,1453084257,20,52.0
12251,54,1,26,100.0
12252,54,2,23,49.0
12253,54,3,7,13.0
12254,54,4,21,76.0
12255,54,5,8,9.0
12256,54,6,9,23.0
12257,54,7,7,14.0
12258,54,8,12,38.0
12259,54,9,15,44.0
12260,54,10,7,12.0
12261,54,11,5,7.0
12262,54,12,10,16.0
12263,54,13,1,1.0
12264,54,14,22,76.0
12265,54,15,11,24.0
12266,54,16,7,8.0
12267,54,17,4,5.0
12268,54,18,23,52.0
12269,54,19,15,44.0
12270,54,20,14,37.0
12271,54,21,19,50.0
12272,54,22,22,55.0
12273,54,23,9,19.0
12274,54,24,4,6.0
12275,54,25,11,24.0
12276,54,26,6,8.0
12277,54,27,3,4.0
12278,54,28,2,4.0
12279,54,29,30,106.0
12280,54,30,2,2.0
12281,54,31,17,46.0
12282,54,32,12,27.0
12283,54,33,5,6.129043620061041
12284,54,34,10,23.0
12285,54,35,10,21.0
12286,54,36,7,18.0
12287,54,37,18,40.0
12288,54,38,1,1.0
12289,54,39,21,47.0
12290,54,40,13,33.0
12291,54,41,22,63.0
12292,54,42,6,8.0
12293,54,43,21,64.0
12294,54,44,8,14.0
12295,54,45,6,9.0
12296,54,46,22,58.0
12297,54,47,10,22.0
12298,54,48,28,70.0
12299,54,49,16,45.0
12300,54,50,12,27.0
12301,54,51,8,9.0
12302,54,52,8,12.0
12303,54,53,4,11.0
12305,54,55,10,21.0
12306,54,56,22,58.0
12307,54,57,23,60.0
12308,54,58,19,52.0
12309,54,59,25,72.0
12310,54,60,20,61.0
12311,54,61,10,12.0
12312,54,62,5,7.0
12313,54,63,13,47.0
12314,54,64,2,3.129043620061041
12315,54,65,22,77.0
12316,54,66,8,16.0
12317,54,67,10,13.0
12318,54,68,24,74.0
12319,54,69,22,49.0
12320,54,70,9,17.0
12321,54,71,16,42.0
12322,54,72,21,53.0
12323,54,73,6,9.0
12324,54,74,9,26.0
12325,54,75,16,49.0
12326,54,76,11,18.0
12327,54,77,15,48.0
12328,54,78,11,29.0
12329,54,79,8,14.0
12330,54,80,9,28.0
12331,54,81,11,17.0
12332,54,82,11,16.0
12333,54,83,30,126.0
12334,54,84,15,40.0
12335,54,85,16,35.0
12336,54,86,14,42.0
12337,54,87,8,11.0
12338,54,88,9,14.0
12339,54,89,10,19.0
12340,54,90,21,49.0
12341,54,91,10,22.0
12342,54,92,20,43.0
12343,54,93,4,7.0
12344,54,94,12,23.0
12345,54,95,9,15.0
12346,54,96,16,49.0
12347,54,97,14,40.0
12348,54,98,6,18.0
12349,54,99,20,68.0
12350,54,100,22,51.0
12351,54,101,9,17.0
12352,54,102,10,18.0
12353,54,103,12,47.0
12354,54,104,10,17.0
12355,54,105,17,45.0
12356,54,106,18,45.0
12357,54,107,2,6.0
12358,54,108,1,1.0
12359,54,109,9,19.0
12360,54,110,9,21.0
12361,54,111,23,59.0
12362,54,112,5,8.0
12363,54,113,6,8.0
12364,54,114,22,56.0
12365,54,115,6,11.0
12366,55,78691334,25,66.0
12367,55,78691389,17,42.0
12368,55,78691461,5,7.0
12369,55,78692265,19,57.0
12370,55,78865175,13,28.0
12371,55,78867322,16,44.0
12372,55,78873790,28,101.0
12373,55,78899980,7,13.0
12374,55,79591205,3,4.0
12375,55,79598982,23,55.0
12376,55,79600570,12,33.0
12377,55,82135699,17,58.0
12378,55,87274454,16,37.0
12379,55,87835064,22,64.0
12380,55,87852633,21,63.0
12381,55,88588548,21,55.0
12382,55,88672872,5,7.0
12383,55,97922195,18,46.0
12384,55,98085031,20,63.0
